FL_DATE,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE,DAY_OF_WEEK,WEATHER_DELAY,CARRIER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-01-05,DL,EWR,DFW,1022,39.3,23.8,1476.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SFO,IAH,701,5.5,3.2,822.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,BOS,JFK,1358,2.2,15.8,234.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,LAS,MCO,2025,5.2,2.5,305.0,1,0.0,0.0,8.5,0.0,0.0
2023-01-05,AS,LAX,DFW,1047,8.7,12.6,1992.0,4,0.0,81.5,6.0,0.0,0.0
2023-01-05,YX,MCO,LAS,1505,-4.4,7.5,694.0,2,0.0,16.6,0.0,0.0,0.0
2023-01-05,WN,EWR,PHL,848,16.0,4.3,968.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,9E,CLT,PHL,1320,23.8,8.9,985.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,ATL,LAX,711,-16.7,2.0,758.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,SLC,LGA,506,-5.7,0.9,631.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,MIA,JFK,2337,-5.1,-17.6,736.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,DFW,ORD,1955,41.7,24.9,1538.0,4,0.0,0.0,4.7,0.0,0.0
2023-01-05,MQ,LAX,SFO,1426,-1.9,-3.6,366.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,EWR,LAS,941,-5.9,8.9,1016.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,ATL,DFW,1635,-2.9,7.4,1027.0,2,0.0,0.0,0.0,0.0,19.5
2023-01-05,UA,BOS,IAD,757,-10.3,1.9,87.0,6,0.0,0.0,3.5,0.0,0.2
2023-01-05,AA,SEA,ATL,1423,6.2,0.9,283.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,ORD,MDW,1843,21.9,18.5,1138.0,1,0.0,0.0,0.0,0.0,25.1
2023-01-05,UA,MCO,LAX,1550,-11.1,-17.4,491.0,1,9.8,0.0,0.0,0.0,0.0
2023-01-05,AS,SLC,MSP,1735,4.5,-0.3,865.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,CLT,SLC,654,2.6,-9.0,373.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,DFW,SFO,603,-15.8,-22.1,340.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,9E,DEN,ORD,1154,32.8,20.6,1516.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SEA,LAX,1754,-7.9,-8.2,487.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,DEN,SFO,945,138.2,121.7,1233.0,6,0.0,6.1,0.0,0.0,11.9
2023-01-05,DL,ORD,IAH,1629,-0.5,16.2,720.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,FLL,IAH,626,2.7,-1.4,608.0,2,0.0,0.0,0.0,0.0,90.5
2023-01-05,AS,JFK,FLL,1540,1.6,7.2,792.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SEA,SLC,2138,-2.4,-3.8,798.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,DFW,SEA,1126,-5.4,5.0,2475.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,JFK,MDW,621,44.7,25.4,477.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,F9,CLT,FLL,1617,-2.9,-7.8,963.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,SEA,IAH,2058,12.4,17.2,938.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,YV,SLC,LAX,1012,21.8,24.3,1070.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,DTW,ATL,1036,55.6,53.3,784.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SEA,ATL,949,-5.8,9.2,1179.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,IAH,BWI,715,20.5,0.1,1170.0,5,0.0,7.1,0.0,0.0,0.0
2023-01-05,UA,ATL,EWR,915,8.4,-5.4,2073.0,5,4.6,0.0,0.0,0.0,0.0
2023-01-05,G4,PHL,DEN,1029,9.3,13.5,2026.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,PHL,LAS,1049,26.4,30.6,279.0,4,0.0,7.5,0.0,0.0,0.0
2023-01-05,AA,ORD,MCO,840,-9.5,-1.5,1058.0,6,0.0,0.0,0.0,0.0,3.7
2023-01-05,AA,SFO,MCO,1336,-10.5,18.2,1295.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,PHX,IAD,1209,0.0,-9.2,1971.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,HA,BOS,PHX,1002,16.7,17.9,279.0,3,0.0,0.0,24.7,0.0,0.0
2023-01-05,WN,DFW,CLT,2130,70.6,59.3,1989.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SEA,BWI,2221,-14.8,-6.4,315.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,IAD,DFW,1550,-7.8,-2.9,748.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,IAD,DFW,929,-7.0,-11.1,927.0,2,0.0,80.7,0.0,0.0,0.0
2023-01-05,AA,BWI,DEN,2154,-8.6,-3.4,1454.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,CLT,DTW,1637,-5.1,-3.5,1206.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,CLT,PHX,1114,17.9,16.5,2075.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,DEN,MIA,2019,3.5,14.3,1211.0,7,0.0,0.0,16.8,0.0,0.0
2023-01-05,F9,ATL,IAD,712,6.7,30.5,546.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,OO,SFO,MCO,1505,2.2,-17.3,317.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,BOS,MCO,953,-17.6,-2.1,292.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,ORD,MSP,1214,33.6,35.0,256.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,BWI,LAX,911,-3.3,-10.2,2019.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,DFW,DTW,1317,-0.8,-4.3,812.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,ATL,MSP,1119,4.9,13.0,1937.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,EWR,CLT,1308,-1.7,-0.9,1229.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,9E,PHL,FLL,655,-1.6,-1.8,1972.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,JFK,BWI,547,-0.1,-7.0,1518.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,HA,SFO,SLC,1747,-4.0,-11.0,713.0,7,0.0,29.4,0.0,0.0,11.4
2023-01-05,DL,PHX,IAD,925,-1.3,-10.8,307.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,SLC,SEA,1552,7.0,0.9,453.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,MDW,DFW,619,-2.7,-3.6,548.0,3,0.0,0.0,0.0,3.2,12.8
2023-01-05,B6,DTW,IAD,1530,22.1,22.3,153.0,3,12.2,0.0,0.0,0.0,0.0
2023-01-05,NK,FLL,IAD,1639,-2.3,-10.2,1089.0,7,0.0,2.4,0.0,0.0,0.0
2023-01-05,9E,LAX,CLT,1650,8.4,14.7,765.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,BOS,IAH,1927,-10.9,-18.3,250.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,DFW,ATL,1931,12.2,18.1,1121.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,YV,MSP,SLC,831,42.6,27.5,1271.0,3,0.0,0.0,0.0,1.6,0.0
2023-01-05,AA,LAS,ATL,1302,-7.2,14.1,270.0,6,0.0,0.0,0.0,0.0,3.3
2023-01-05,AA,LAS,ATL,540,4.0,9.9,251.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,LAS,SFO,643,6.2,13.7,567.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,DTW,LGA,1047,-13.2,-12.9,728.0,7,0.0,4.5,0.0,0.0,1.7
2023-01-05,F9,SFO,IAD,522,22.0,24.8,2046.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,EWR,SLC,917,0.2,-12.4,1018.0,1,0.0,62.7,0.0,0.0,0.0
2023-01-05,OH,MIA,ATL,1436,16.8,4.5,904.0,2,0.0,0.0,5.6,0.0,0.0
2023-01-05,AS,MCO,IAH,1809,8.0,3.7,532.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,G4,SFO,ATL,1109,-4.0,11.8,951.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,ORD,EWR,1152,-21.4,-8.1,238.0,1,0.0,40.3,0.0,0.0,0.0
2023-01-05,DL,MIA,LGA,549,15.0,-9.6,889.0,5,52.9,0.0,0.0,0.0,0.0
2023-01-05,OO,MSP,ORD,1949,0.9,-9.1,442.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,DTW,JFK,2330,61.3,51.2,132.0,6,0.0,66.2,0.0,0.0,0.0
2023-01-05,AA,BWI,SFO,1130,-8.8,5.1,754.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,YV,ATL,EWR,949,-0.7,1.8,508.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,DEN,LGA,856,-9.5,-33.4,1044.0,4,0.0,0.0,5.5,0.0,0.0
2023-01-05,OH,IAD,EWR,1620,19.2,4.6,915.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,MDW,DTW,1044,10.1,15.8,1096.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,DFW,DTW,930,3.3,4.8,2624.0,7,0.0,12.3,0.0,0.0,0.0
2023-01-05,UA,LGA,LAS,1350,-1.3,0.2,747.0,1,0.0,0.0,0.0,0.0,76.9
2023-01-05,DL,BWI,JFK,1810,-7.3,4.9,777.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,IAD,EWR,1623,-2.2,-5.3,428.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,LGA,MIA,1800,48.2,48.0,1034.0,6,24.5,0.0,0.0,0.0,0.0
2023-01-05,MQ,MSP,CLT,1214,42.5,52.5,802.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,ATL,ORD,1311,-0.4,1.9,405.0,5,0.0,53.8,0.0,0.0,0.0
2023-01-05,UA,LAS,EWR,503,42.0,26.8,774.0,6,0.0,20.7,0.0,0.0,0.0
2023-01-05,DL,ORD,LAX,1119,2.4,-2.2,524.0,1,0.0,0.0,0.0,0.0,18.2
2023-01-05,DL,DFW,LAX,1858,1.2,-8.0,1875.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,PHL,BWI,1417,5.8,-17.5,309.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,ATL,FLL,1540,2.1,-6.1,467.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,EWR,FLL,732,31.0,32.7,523.0,6,0.0,4.7,0.0,0.0,0.0
2023-01-05,AS,IAH,IAD,2128,-0.7,-0.5,335.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,SFO,MIA,1738,-4.0,10.2,523.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,HA,IAH,LGA,2022,-6.4,-4.0,735.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,SFO,FLL,944,-7.3,2.6,978.0,7,0.0,0.0,0.0,0.6,0.0
2023-01-05,HA,MCO,MIA,1305,-14.8,-30.2,1011.0,1,1.2,0.0,0.0,0.0,0.0
2023-01-05,OH,CLT,JFK,1840,66.9,52.5,1187.0,6,13.6,0.0,0.0,0.0,16.4
2023-01-05,NK,SFO,IAD,1003,33.1,25.4,76.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,G4,DTW,PHL,924,41.4,26.9,510.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,CLT,PHL,1007,10.5,24.2,491.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,IAH,DTW,1457,-3.3,-22.1,991.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,SFO,FLL,1033,-0.1,-1.2,282.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,IAH,SLC,859,0.2,11.5,290.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,FLL,MCO,1208,10.7,16.7,267.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,SEA,MIA,601,58.9,46.3,793.0,3,0.0,0.0,0.2,0.0,0.0
2023-01-05,WN,DTW,MDW,2006,-3.8,-12.2,978.0,5,0.0,40.0,0.0,0.0,0.0
2023-01-05,AA,JFK,MDW,2159,-2.8,8.5,1004.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,DFW,IAH,2319,7.1,0.8,965.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,DTW,PHL,1732,8.8,-0.8,245.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,G4,SEA,DEN,1814,1.8,11.5,744.0,3,0.0,17.6,0.0,0.0,26.2
2023-01-05,AA,BOS,EWR,1908,16.3,16.9,334.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,SFO,FLL,719,-0.6,-4.0,2052.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,G4,IAD,LAX,816,17.9,18.5,336.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,MIA,MDW,1835,7.4,10.7,1453.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,IAH,BWI,1025,1.9,1.1,153.0,7,27.4,0.0,0.0,0.0,0.0
2023-01-05,AA,JFK,LGA,1730,-7.9,-5.2,746.0,2,0.0,0.0,22.6,0.0,0.0
2023-01-05,UA,MCO,BOS,702,38.4,11.0,1236.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,MSP,ORD,620,34.2,28.0,1025.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SLC,MIA,1029,-4.6,-10.3,719.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,PHX,PHL,923,5.1,-3.7,317.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,DFW,DTW,1832,-2.7,-9.1,1029.0,1,0.0,5.1,5.8,0.0,0.0
2023-01-05,UA,FLL,IAH,2147,1.1,-4.0,766.0,5,0.0,0.0,0.0,0.0,6.0
2023-01-05,AA,LAS,PHL,1541,23.5,17.0,748.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,ATL,SFO,705,-8.3,-5.4,467.0,7,0.0,0.0,0.0,0.0,3.4
2023-01-05,DL,LAX,ORD,526,1.1,-6.4,280.0,6,20.8,0.0,0.0,0.0,0.0
2023-01-05,OO,LAS,MDW,1737,8.8,12.7,2108.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,FLL,LAS,1938,-9.7,-0.9,1941.0,2,0.0,0.0,0.0,0.0,30.9
2023-01-05,UA,FLL,JFK,2105,1.6,8.6,2094.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,SFO,LAS,1645,-8.6,2.0,844.0,5,12.6,0.0,1.7,0.0,0.0
2023-01-05,9E,BWI,LAX,501,6.2,-0.4,2435.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,DTW,LAX,1125,6.1,2.5,469.0,7,0.0,0.0,10.5,0.0,0.0
2023-01-05,AA,SFO,ORD,1103,-4.8,-1.6,485.0,7,0.4,0.0,0.0,0.0,0.0
2023-01-05,MQ,DTW,JFK,629,41.1,30.7,269.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,LGA,ORD,2044,6.9,-5.7,720.0,2,0.0,0.0,0.0,0.0,26.5
2023-01-05,WN,EWR,IAD,1729,3.7,-1.9,335.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,ORD,DFW,855,3.2,19.1,163.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,LAS,PHL,1527,5.9,-2.4,178.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,DEN,MSP,1846,-10.0,-16.4,492.0,3,0.0,14.2,0.0,0.0,0.0
2023-01-05,AS,MSP,ATL,1941,-0.4,-5.8,1489.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,LAX,FLL,1916,1.1,6.5,713.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,ORD,EWR,1705,15.6,16.7,1024.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,LGA,BWI,1443,1.7,8.5,1251.0,5,0.0,0.0,0.0,0.0,25.4
2023-01-05,AS,DFW,JFK,617,7.9,32.0,693.0,6,0.0,2.4,0.0,0.0,0.0
2023-01-05,UA,DFW,IAD,822,-5.4,3.6,789.0,6,3.9,0.0,4.8,0.0,0.0
2023-01-05,OO,SLC,IAH,1239,-2.4,7.0,764.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,IAD,LAS,1016,-8.6,21.3,242.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,LAX,ATL,1617,21.7,23.3,928.0,1,0.0,0.0,0.0,0.0,7.4
2023-01-05,B6,LAS,IAD,713,4.2,-0.3,986.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,JFK,IAD,2145,-2.2,-4.9,124.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,9E,MDW,SEA,907,-1.6,9.2,352.0,4,0.0,48.4,0.0,0.0,11.9
2023-01-05,DL,DTW,DEN,1250,-9.9,-20.9,730.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,BOS,MCO,952,-3.5,-22.4,1173.0,7,0.0,0.0,0.0,22.5,20.0
2023-01-05,WN,EWR,MIA,1835,6.8,-2.4,728.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,F9,DFW,DEN,718,-2.0,6.5,738.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,MSP,DFW,1043,-1.8,4.4,2014.0,2,9.2,0.0,0.0,0.0,77.8
2023-01-05,OH,BOS,MCO,1457,-0.3,-1.9,203.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,IAH,JFK,650,40.4,45.0,238.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,IAD,DTW,1420,3.0,8.6,1020.0,1,0.0,0.0,8.3,0.0,0.0
2023-01-05,F9,EWR,SFO,1502,26.0,25.5,233.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,DEN,LGA,2142,21.8,18.4,352.0,5,0.0,0.0,0.0,0.0,88.9
2023-01-05,OH,EWR,MCO,2240,-10.4,0.1,1422.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,MCO,LGA,846,-3.4,4.7,361.0,3,0.0,0.0,0.0,0.0,24.6
2023-01-05,UA,FLL,LAS,1550,-4.8,-6.8,1047.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,ORD,MIA,602,-2.0,6.4,461.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,SEA,DTW,1640,-9.2,-14.4,273.0,3,44.7,1.0,0.0,0.0,2.8
2023-01-05,B6,MCO,MIA,909,16.1,16.0,405.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,IAH,SLC,802,18.4,19.6,412.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,BOS,FLL,530,-3.4,-6.2,985.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,ATL,ORD,1230,-5.8,-3.6,310.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,MIA,MCO,842,-6.6,0.5,202.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,PHX,EWR,1347,17.9,4.4,736.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,MQ,SFO,LAS,1248,-13.2,-9.4,143.0,4,0.0,0.0,1.9,0.0,0.0
2023-01-05,G4,BWI,LAX,1420,-9.7,13.9,237.0,1,0.0,18.9,0.0,0.0,0.0
2023-01-05,DL,MIA,ORD,804,4.9,-4.1,2493.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,LGA,ORD,705,0.4,10.6,155.0,6,0.0,0.0,0.4,0.0,0.0
2023-01-05,AA,MDW,MIA,1713,24.8,20.1,1029.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,SLC,MSP,2311,-4.4,8.1,298.0,6,0.0,75.0,0.0,0.0,0.0
2023-01-05,OH,DFW,IAH,1043,-4.9,-11.4,1247.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,LAX,ORD,1025,33.9,28.9,751.0,4,2.3,0.0,0.0,0.0,0.0
2023-01-05,DL,EWR,IAH,1935,-4.6,18.2,743.0,6,0.0,0.0,0.0,0.0,12.0
2023-01-05,DL,DEN,SEA,751,-7.3,-7.9,790.0,4,0.0,0.0,0.0,0.0,36.9
2023-01-05,OO,DEN,JFK,905,0.2,6.5,1040.0,4,0.0,0.0,5.8,0.0,0.0
2023-01-05,WN,IAD,LAS,917,-1.8,4.4,1184.0,3,0.0,8.2,0.0,0.0,0.0
2023-01-05,OO,ATL,LGA,729,-6.1,-25.5,240.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,IAD,PHL,1259,8.0,11.3,163.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,LAX,MIA,1448,13.2,-1.2,506.0,1,0.0,14.4,0.0,0.0,0.0
2023-01-05,9E,BWI,MSP,2003,7.3,12.5,984.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,MIA,SEA,1417,52.4,45.7,322.0,1,0.0,28.2,4.6,0.0,0.0
2023-01-05,NK,PHL,MCO,636,94.1,68.8,544.0,6,0.0,0.0,0.0,0.0,1.9
2023-01-05,AA,SEA,PHL,642,12.9,-0.9,755.0,3,0.0,0.0,0.0,0.0,26.8
2023-01-05,AA,ATL,LAX,606,4.1,2.8,511.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,SLC,SFO,806,-6.7,19.1,694.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,FLL,PHL,814,1.1,17.2,1158.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,SEA,ORD,1755,67.5,61.0,261.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,SEA,FLL,603,-10.0,-3.3,512.0,3,0.0,2.6,0.0,0.0,0.2
2023-01-05,HA,EWR,MIA,1429,-4.3,2.4,693.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,G4,MSP,SFO,1352,6.8,0.4,1399.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,IAD,MCO,1240,-16.6,-21.0,230.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,FLL,PHL,514,-12.0,-1.7,777.0,7,0.0,0.0,8.2,0.0,0.0
2023-01-05,AS,BOS,ORD,1839,-3.4,-8.9,1584.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,OH,IAH,MIA,1029,29.8,39.7,347.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,SEA,MSP,1104,46.5,26.0,946.0,5,0.0,0.4,0.0,0.0,10.9
2023-01-05,DL,SLC,ATL,1522,-3.0,-11.6,257.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,PHX,LGA,1525,7.2,20.3,269.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,AS,ORD,PHX,949,26.5,19.7,423.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,MSP,BWI,509,5.5,3.4,740.0,4,1.9,0.0,0.0,0.0,0.0
2023-01-05,AA,MSP,IAD,1829,-6.7,0.8,773.0,6,0.0,0.0,0.0,0.0,35.1
2023-01-05,F9,ATL,JFK,1757,-8.5,4.4,251.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,YX,BOS,LAS,1443,56.0,53.7,240.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-05,DL,LGA,DEN,2104,1.0,3.7,789.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,FLL,IAH,848,-11.5,-1.8,105.0,2,0.0,0.0,0.0,0.0,13.0
2023-01-05,WN,PHL,SFO,744,73.4,66.5,710.0,5,0.0,83.6,0.0,0.0,0.0
2023-01-05,YX,DTW,ATL,2343,18.3,26.4,880.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,FLL,IAH,1919,42.7,64.9,2046.0,4,0.0,0.0,0.0,0.0,20.5
2023-01-05,WN,DTW,SLC,608,5.5,9.7,366.0,1,0.0,10.3,0.0,0.0,0.0
2023-01-05,UA,BOS,LAS,908,-5.8,-13.5,734.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,MIA,IAH,1226,-2.0,8.7,497.0,1,0.0,0.0,0.0,0.0,9.8
2023-01-05,OH,IAD,JFK,1438,21.4,16.7,324.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,BOS,PHX,1037,-18.8,-12.6,783.0,4,0.0,0.0,9.0,0.0,2.5
2023-01-05,F9,DFW,BWI,644,-13.7,-8.0,296.0,3,0.0,0.0,0.0,0.0,7.2
2023-01-05,HA,DTW,MDW,1118,21.1,12.1,121.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,NK,DFW,PHL,1233,-7.8,-10.3,292.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,EWR,MDW,923,6.0,-18.0,481.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-05,OO,SFO,MSP,739,-14.8,-13.6,162.0,4,0.0,0.0,0.0,0.0,18.2
2023-01-05,DL,SLC,CLT,1220,2.5,7.7,1146.0,6,16.0,0.0,0.0,0.0,24.3
2023-01-05,AS,MDW,DTW,928,-13.0,-10.9,808.0,1,17.0,0.0,0.0,0.0,0.0
2023-01-05,AA,LAS,ORD,811,-4.8,-8.7,249.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,MSP,DEN,1629,-10.5,-5.2,264.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,AA,IAD,DFW,1358,13.2,1.8,961.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,PHX,LAX,1602,-12.7,-21.4,107.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-05,WN,JFK,DTW,1115,-3.0,2.7,476.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-05,B6,EWR,MIA,646,16.5,19.8,387.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,MIA,MCO,1137,10.8,14.3,471.0,3,0.0,18.1,0.0,0.0,0.0
2023-01-05,WN,EWR,LGA,1334,1.2,-2.0,2006.0,7,0.0,0.0,0.0,0.0,16.4
2023-01-05,OH,PHX,CLT,1719,35.1,40.8,727.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-05,UA,PHL,CLT,1316,9.8,-2.9,897.0,4,0.0,23.1,0.0,0.0,0.0
